username,rating,text,date,ct,company
"{'name': 'Amit Choudhary', 'link': 'https://www.google.com/maps/contrib/112397999767198621852?hl=en-US', 'contributor_id': '112397999767198621852', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVbsqkCU3mYc9CUo2Dhjeqwya7rZoPdp7JopyNUwyhiU1fMABqbbA=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 70, 'photos': 30}",4.0,Good product based company. Employee strength is moderate which makes it even better. Non technical staff is very helpful and friendly.,4 years ago,pune,TIBCO Software India Pvt. Ltd
"{'name': 'Ajay Deshmukh', 'link': 'https://www.google.com/maps/contrib/113869127183773671509?hl=en-US', 'contributor_id': '113869127183773671509', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVNdlcW54dqTqqfkElja_S0ZinJPBNftc55d-qdUjJvS0BdnwxG=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 29, 'photos': 0}",5.0,Best and most supportive Facilities and security team. House keeping and overall management is superb.,2 years ago,pune,TIBCO Software India Pvt. Ltd
"{'name': 'shiva kumar gubba', 'link': 'https://www.google.com/maps/contrib/116310141567849862138?hl=en-US', 'contributor_id': '116310141567849862138', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUJwfYoh0BKnrj_jQx3rTMiaQDUzNbXC_VTIGLL266YqhlL7_fb=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 12, 'photos': 3}",4.0,Nice place to work. One can satisfied with work life balance. Need some improvement in HR policies.,7 years ago,pune,TIBCO Software India Pvt. Ltd
"{'name': 'Sk Asif Akram', 'link': 'https://www.google.com/maps/contrib/100757900684513861191?hl=en-US', 'contributor_id': '100757900684513861191', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWW65x9s-lr8b7MifF6LTKNDSaSjKF4fqlOXXG_wV_9-qyZQYI=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Mplussoft has been an incredible part of my journey. I joined as a  fresher two years ago, and it has been an amazing journey since then. This company gave me the opportunity to step into the tech world, grow, and succeed as a software developer. I’m truly grateful for everything I’ve learned and achieved here.",2 months ago,pune,MPLUSSOFT
"{'name': 'Mitali Aswale', 'link': 'https://www.google.com/maps/contrib/103066140354057967340?hl=en-US', 'contributor_id': '103066140354057967340', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIMSgBpPuTDXKn6H7rpozptP-XBZhZqy11VU-2sMrTmpMnC4A=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,"MPlusSoft is a standout software development company in Pune. Their team is highly skilled, delivering customized solutions that fit our business needs perfectly. If you're looking for reliable and innovative software development, MPlusSoft is the one to trust!",2 months ago,pune,MPLUSSOFT
"{'name': 'Shubham Kiloliya', 'link': 'https://www.google.com/maps/contrib/101509091760967156278?hl=en-US', 'contributor_id': '101509091760967156278', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWVBTC90lj-J7Y_XjywZFdjgdQtjmsr1mnWv7oeTqqMXCdPKX5Ndw=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0}",5.0,"""Working with such a talented and supportive team at MPlusSoft Technologies is a great experience. We collaborate seamlessly to deliver innovative solutions and consistently exceed client expectations.""",2 months ago,pune,MPLUSSOFT
"{'name': 'Omkar Shinde', 'link': 'https://www.google.com/maps/contrib/110441643122143418798?hl=en-US', 'contributor_id': '110441643122143418798', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXdY0LsR8EeUrwbtbWxDwwSHpGNKihsq_f8mSEzGbbJ2jq87NtKEA=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,MPlusSoft offers outstanding SEO and custom software development services in Pune. Their team optimized our online presence and delivered a tailored software solution that streamlined our operations. Highly recommend their expertise for SEO and custom software needs!,2 months ago,pune,MPLUSSOFT
"{'name': 'Vidushi tak', 'link': 'https://www.google.com/maps/contrib/112481523186430897485?hl=en-US', 'contributor_id': '112481523186430897485', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUzjxkNW0cYtx8PkOEbEYwejDC8uABTZa-VSBR5sA_ySyizuatU=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 5, 'photos': 0}",5.0,"Great App Development Service in Pune!MPlusSoft provided excellent app development services for our business. Their team in Pune is highly skilled, delivering a user-friendly, customized app that met all our needs. Highly recommend them for anyone looking for professional app development!",2 months ago,pune,MPLUSSOFT
"{'name': 'kiran salve', 'link': 'https://www.google.com/maps/contrib/114206856250633208846?hl=en-US', 'contributor_id': '114206856250633208846', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWcYKx0y0RuTqG1BUakClKT1oaXid1KYwVvtv5MsFBdG0x6mbKe=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 0}",5.0,"Great Software development company. The team is very helpful and Co-operative.
Thank you Mplussoft Technologies",3 months ago,pune,MPLUSSOFT
"{'name': 'Guswah real estate', 'link': 'https://www.google.com/maps/contrib/113578059035385418652?hl=en-US', 'contributor_id': '113578059035385418652', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLkaUHJmwBXLtbQMhrASoaRJJYaUgZPRJcuo6s7LsF70rFMlg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 1}",5.0,"If this seems like an excellent review, it's because this company earned it honestly unlike a few others I've dealt with, they delivered exactly as they promised. When unforeseen hurdles came along, they bent over backwards to accommodate us. They knows what they're doing. Don't hesitate to hire them",7 years ago,pune,MPLUSSOFT
"{'name': 'Kunal Bhingarkar', 'link': 'https://www.google.com/maps/contrib/103190653915124406321?hl=en-US', 'contributor_id': '103190653915124406321', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWGtMTlwsmhitIJkbI1BUdyAZEVMeOCOZPeyVwmcct8UX82tdKS=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 0}",5.0,"MPLUSSOFT is an excellent place to work! There are plenty of growth prospects and a friendly atmosphere that promotes a healthy work-life balance. It is an exciting and creative place to work, equipped with a state-of-the-art technology stack.

It's been a pleasure working with the MPLUSSOFT Android team. They are quite talented, in addition to being very supportive. Being a part of such a fantastic group is an honour!",a year ago,pune,MPLUSSOFT
"{'name': 'balcony andyou', 'link': 'https://www.google.com/maps/contrib/101574172779153385631?hl=en-US', 'contributor_id': '101574172779153385631', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU1jRDP8k-f55mmysztfAjR6BYjPvrrFzLA7FRMN3Oi_ZAJzZ8=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,GeekyWorks made our ecommerce website.. superbly executed and tech consultancy was brilliant. Very transparent in their dealing 👍👍.. A team passionate Geeks I would say. Thank you !!,4 years ago,pune,GeekyWorks IT Solutions Pvt. Ltd.
"{'name': 'Puneet Sharma', 'link': 'https://www.google.com/maps/contrib/105277274661598420239?hl=en-US', 'contributor_id': '105277274661598420239', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWd8L3AuxrEBe5hkJC0CgdA3kqLNDhzkKgIFQ6XzqsfLjJpCaxy=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 70, 'photos': 37}",4.0,Got a very stable application made from Geeky Works. Totally satisfied with the product delivered by the geeks. Appreciate the professional attitude shown by them. Would love to continue with them in future also.,9 years ago,pune,GeekyWorks IT Solutions Pvt. Ltd.
"{'name': 'Lakeer Kukadia', 'link': 'https://www.google.com/maps/contrib/102920646332336789702?hl=en-US', 'contributor_id': '102920646332336789702', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVF7GRyK6UoMDBkYs0j1ip8V-4Bi8Ka_H5URktwleurkxFwksEA=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,Geeky Works is a first-rate and high level design agency that made me confident and comfortable that they understood and could produce what we envisioned. Highly Recommended!!,9 years ago,pune,GeekyWorks IT Solutions Pvt. Ltd.
"{'name': 'Irfan Shaik', 'link': 'https://www.google.com/maps/contrib/111819551780352954203?hl=en-US', 'contributor_id': '111819551780352954203', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIHb8gIBbh660HRebiglBfVeEqwq3N9wALXAD_kLD-mssMBbQ=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",1.0,Very bad company don't join they give offer latter and onboarding date 1week back now they are saying proceed put on hold,a year ago,pune,GeekyWorks IT Solutions Pvt. Ltd.
"{'name': 'Edward Kashmere', 'link': 'https://www.google.com/maps/contrib/104305935605115443339?hl=en-US', 'contributor_id': '104305935605115443339', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKMAix31Qdt41EaQzp2BHEkC3ZhmctMkjfhJJBNzCCk0uO7GA=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,"As the president of AllianceMax I have the responsibility to use high-value, global firms like Geeky Works! Geeky Works - I give you my best recommendation!'",9 years ago,pune,GeekyWorks IT Solutions Pvt. Ltd.
"{'name': 'Ishan Talathi', 'link': 'https://www.google.com/maps/contrib/118003769991972435594?hl=en-US', 'contributor_id': '118003769991972435594', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVcXIN5e13dxxtb_L2gN9k_hs0SE1O_vJi1Ih2DE8abZ6NAm_LzXw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 19, 'photos': 11}",5.0,Geekyworks help a lot of our clients with web and mobile application development. Excellent work and fast service.,9 years ago,pune,GeekyWorks IT Solutions Pvt. Ltd.
"{'name': 'W J M', 'link': 'https://www.google.com/maps/contrib/108445439929270650239?hl=en-US', 'contributor_id': '108445439929270650239', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW3tcnnyTiNvdNu4mkdkcyG5SlfCsoDsJ0y6ca8k91pD7wOcgk9=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 39, 'photos': 6}",1.0,They've been clocked,4 months ago,pune,GeekyWorks IT Solutions Pvt. Ltd.
"{'name': 'A K', 'link': 'https://www.google.com/maps/contrib/110157226190926222591?hl=en-US', 'contributor_id': '110157226190926222591', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVv33Pp1dtoKY1o6CroPcWYlF6jV2_xFgZQw46Znf17lLRsa0jE=s120-c-rp-mo-br100', 'reviews': 9, 'photos': 17}",3.0,Can we call directly to the company regarding job?,a year ago,pune,GeekyWorks IT Solutions Pvt. Ltd.
"{'name': 'rahul patil', 'link': 'https://www.google.com/maps/contrib/104714510636335401626?hl=en-US', 'contributor_id': '104714510636335401626', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU09JfOgsmMqf0br84sX6R9dR93Hgylk8HLmVq9kE10P43CgTPZ=s120-c-rp-mo-br100', 'reviews': 12, 'photos': 7}",1.0,"I have 2 years of experience as a dot-net developer, and I gave an interview in Cybage and cleared all the technical rounds, but at the HR round, they said your profile criteria are not fit for the job. Please be professional while committing anything to the candidate.",a year ago,pune,Cybage Software
"{'name': 'Ravindra Vangipuram', 'link': 'https://www.google.com/maps/contrib/101253769791688630516?hl=en-US', 'contributor_id': '101253769791688630516', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWKEVyawmdAiuPmUDCSFsZPA-9fmsQ-2-SpqNfyBTR26pkEzyQJfQ=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 1747, 'photos': 1565}",4.0,Second branch of Cybage Office in the city. Looks excellent during night. Great work culture.,5 years ago,pune,Cybage Software
"{'name': 'Deepak Y', 'link': 'https://www.google.com/maps/contrib/117544652077594718630?hl=en-US', 'contributor_id': '117544652077594718630', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWx1JvbJ0dtGD5rCDoBbs-5tKVwJxx0qn1J2C9iHebOS43x4MIa=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 360, 'photos': 2306}",4.0,"It's a big IT company.  perfect sport to learn lot of this in your career.  Socially,  their management staff from Entrance to HR is all good and decent.
It's like they have their own eco-system.
Wish it had more relaxing working hours :)",8 years ago,pune,Cybage Software
"{'name': 'Mahesh Mane', 'link': 'https://www.google.com/maps/contrib/108306875841447999815?hl=en-US', 'contributor_id': '108306875841447999815', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIUznct_9uum03K58WBGQhXcbSztlcI0IViCwhzk3c_Jlakbw=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Good place to work. HR department is conducting many activities to charge employee continuously. People are helpful. Good environment. cafeteria, garden etc.",2 years ago,pune,Cybage Software
"{'name': 'Optimus Prime', 'link': 'https://www.google.com/maps/contrib/115519104756775410397?hl=en-US', 'contributor_id': '115519104756775410397', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV1PXJXijYuqOHozzI5frZGoCEuQ-PnocXsTV3ft0lHSVfqQMwF=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 12, 'photos': 2}",1.0,"1. During Covid19 pandemic, they tried their best to make people to work from office, allowed WFH after government announced lockdown.
2. No employees except higher level managers (not even technical architects) are allowed for work from home.
3. Current time (March 2021) they have come up with a new policy -- if you are coming to office at start of month then you'll have to come to office for whole month, even if you have allowed to work from home and you come to the office say on March 2 then you'll have to continue coming to office for whole March. They are very aggressive on asking people to work from office and not home.
4. If you are on bench (people end up on being on bench due to various reasons like end of the project or new joiner in the organization)
then you have to come to the office and be there for 8 hrs, there are several trainings happen but most of them are conducted online which you can attend from home as well.
5. If you are on bench, then you'll have to buy Udemy courses by spending your own money, company will reimburse it whenever you complete the course.

Why I am emphasizing on WFH related issues?
Answer -- This just another IT company, when most of the people especially bachelors has left their rented Flats and moved to their hometown, this company is asking people to come to the office when the whole industry is okay with providing work from and if you don't come to office then you'll end up getting Zero rupee in salary, it becomes LWP -- (leave without pay).

I had offer to join them, but I am so lucky and happy to join another much lower in reputation (as per Cybage) company.",4 years ago,pune,Cybage Software
"{'name': 'Prajakta Reke', 'link': 'https://www.google.com/maps/contrib/108647037466685779781?hl=en-US', 'contributor_id': '108647037466685779781', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocL1RHYKWjUS-C_q-TW6oHCT53uyTgDTg4Nf09hLAQiMLXzIZik=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 1}",5.0,Great place to work. High level of Job security. work culture is very good. supportive peoples. Everything is good..,2 years ago,pune,Cybage Software
"{'name': 'Kiran Chavan', 'link': 'https://www.google.com/maps/contrib/115635660053783974864?hl=en-US', 'contributor_id': '115635660053783974864', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX4qEgxqMAKX8uXhQWD4a83DK7NSbqPQEJd2CUhJGwpaEACV1mo=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 41, 'photos': 25}",4.0,"Organization is good for everyone, good management, employee oriented, environment, good learning experience in organization. CEO's good vision , direction running this organization on right path and direction. Friendly environment makes here more comfortable. Including to employee in festival season.",5 years ago,pune,Cybage Software
"{'name': 'Ravi Singh', 'link': 'https://www.google.com/maps/contrib/117584438106553530552?hl=en-US', 'contributor_id': '117584438106553530552', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVUx3tkdBJVPq-5eZ__R1GbhE2TLjV16wC31BzfTtPJhbRk97YT=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 76, 'photos': 120}",5.0,"Cybage initially started growing from this location and after they grew enough headcounts, they shifted their opration to another building just in near vicinity. Now this building accomodates their Support Services team. Its one of the most peaceful place to work. Most of all, I love the seating arrangements or the cubicals they have. Such an amazing work ethics and culture they have. I am enjoying my time here and would recommended others to look for an opportunity here to work.",5 years ago,pune,Cybage Software
"{'name': 'Ajay', 'link': 'https://www.google.com/maps/contrib/104586764120944401100?hl=en-US', 'contributor_id': '104586764120944401100', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV7VExIw7KiCCBe_nW5l5IQ5DOYA3gxYVwtWltAnnHdoGQTI-VFZA=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 92, 'photos': 348}",5.0,It's one of the best and blue chip companies.. Employee centric organization and policies.. Parking facility is available.. Pantry will always have snacks and fruits for anyone..,3 years ago,pune,BMC Software India
"{'name': 'Paresh Chaudhari', 'link': 'https://www.google.com/maps/contrib/103953520754918241359?hl=en-US', 'contributor_id': '103953520754918241359', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWC8AiiITqmKFq9Kf31BpTLXIlM0w6QwC4n6zXDjQwio6PrAyXB=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 55, 'photos': 29}",5.0,Awesome place to work. Great team building & learning environment. Managers are very very good and motivational. Well experienced and knowledgeable people at work. Oh yes! Free food all day long.,2 years ago,pune,BMC Software India
"{'name': 'Saddam Sayyad', 'link': 'https://www.google.com/maps/contrib/108573242413112104581?hl=en-US', 'contributor_id': '108573242413112104581', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWB3dnI6aYKdW5Igf7JcjzbrymtRrNu2rmJrcEE4f8U9hVRls_P=s120-c-rp-mo-br100', 'reviews': 5, 'photos': 0}",5.0,"Wonderful organization with great colleagues which are exceptionally talented. Company culture is employee centric. Future is bright with BMC, undoubtedly.",11 months ago,pune,BMC Software India
"{'name': 'Sandip Marathe', 'link': 'https://www.google.com/maps/contrib/103629744027026378557?hl=en-US', 'contributor_id': '103629744027026378557', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXEoy_-1C_v5hFes0R0bWqSsExz300ygr6dktZU5GkRod9U9cnr=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 69, 'photos': 30}",1.0,"Pathetic place to be honest. No work life balance, and a very toxic work environment adds to your frustration. They say the have the best employee benifits programs but they are in a delusion. My employer prior to bmc had best benifits and after bmc also has best benifits because they provide peace of mind and sense of job security along with all other benifits. I was part of a team who day in and day out interacts with other employees from the org, and there is one thing I can say for sure - other employees from foreign countries also seemed to be always stressed out and that speaks volumes about the kind of toxic culture this organisation displays.
BMC is not willing to accept their defeat infront of a giant like ServiceNow.
BMC's flagship product ""remedy"" now they call it BMC Helix is old and slow and what not, it lacks besic features but still this company somehow thinks they are the market leaders. And the same arrogance can be seen in the higher management. They also employ a lot of ""Contractors"" who are then treated like second class citizens.
Do your own research and really think through before joining this place. 🙏🙏",a year ago,pune,BMC Software India
"{'name': 'Vishal Anand', 'link': 'https://www.google.com/maps/contrib/108541891181276686281?hl=en-US', 'contributor_id': '108541891181276686281', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU6KJzRVai02A7HgydqZQSwphkr1Yvw8JVW8MDR3nhGDI4itApp=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 148, 'photos': 12}",5.0,Software company which helps businesses to become an Autonomous Digital Enterprises,5 months ago,pune,BMC Software India
"{'name': 'Swanand Kulkarni', 'link': 'https://www.google.com/maps/contrib/114634730546176645185?hl=en-US', 'contributor_id': '114634730546176645185', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWh_vgS5ycZ3T5fhrZh1yqxBWKAr3f2Hx8DIAQ1TrFGnMsEJyg2=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 2}",5.0,"Software product based company. One of the reputed MNC. Nice, pleasant location to work. Supportive environment.",5 years ago,pune,BMC Software India
"{'name': 'RAHUL BANERJEE', 'link': 'https://www.google.com/maps/contrib/115735514867469632425?hl=en-US', 'contributor_id': '115735514867469632425', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWzW3HvQFN-luPZlUnyE-vKEas0hTfiuJiwGP9DNRsdvmZvbmQ=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 47, 'photos': 5}",4.0,"Had a good experience giving the interview.The environment was very nice with good interior. The people behavior was also good. Though I am a bit upset for not getting a proper closer from them if they selected me or not and every time I enquire they reply with they have yet to decide which don't make any sense to me.

Rest the office is a place where any one would love to work.",5 years ago,pune,BMC Software India
"{'name': 'Shubham Goyal', 'link': 'https://www.google.com/maps/contrib/103699914077281774355?hl=en-US', 'contributor_id': '103699914077281774355', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVxm6BxojTFPaS2ezkrFfL0ove94aPShahVsqpVenXWHcay5aU=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 9, 'photos': 1}",5.0,Nice place to work,3 weeks ago,pune,BMC Software India
"{'name': 'Mohd Danish', 'link': 'https://www.google.com/maps/contrib/115861731011360468925?hl=en-US', 'contributor_id': '115861731011360468925', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK4OCS7wZ8UgBnasT1g37UgTLcNE7N0OOXHA9IjsHjIcuGEZAU=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 23, 'photos': 4}",5.0,Beautiful infrastructure with the elegance of nature inside the eon IT park. The whole park is well planned designed to function for modern days.,a year ago,pune,Tietoevry India Pvt Ltd.
"{'name': 'Harshad K', 'link': 'https://www.google.com/maps/contrib/117332201753027393908?hl=en-US', 'contributor_id': '117332201753027393908', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUM1BjH6hnx771Y5UlRHw2fRVWWkxx1bpC73ubL42NpFDmPUUkdXg=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 322, 'photos': 365}",4.0,"Great Eon IT Park in Kharadi  ....world class facilities..... Multinational companies are growing rapidly as days are going....just amazing and naturally developed.... Great organization like ZS Associates, Mphasis, Tieto, Veritas, Vodafone, QSG Resources, and many more....also has great food cafeterias in each of the organization...for their respective company employees..",6 years ago,pune,Tietoevry India Pvt Ltd.
"{'name': 'Sachin Singh', 'link': 'https://www.google.com/maps/contrib/114928812771965667216?hl=en-US', 'contributor_id': '114928812771965667216', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU04ilRYSI8qW-oJAhKEuSJJDEf2G8znKiECqQevyJhpvRB4O4p=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 145, 'photos': 210}",3.0,"This could be a best MNC one would like to work with. Located in EON Phase I building Cluster D. Gives good appraisal apparently to their employees. People seem to be working
For like last 10-12 years in the same company",5 years ago,pune,Tietoevry India Pvt Ltd.
"{'name': 'bhagyashri kharade', 'link': 'https://www.google.com/maps/contrib/118171369187602337736?hl=en-US', 'contributor_id': '118171369187602337736', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXgJaUKcP4_fwGiUpgdr9qiUTk0cV0o_w_sp6bH10U7hOcjIyTe9g=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 43, 'photos': 166}",4.0,"Hello readers. Let me first tell you I don't travel by Uber ola or auto directly. I travel by public transportation which I feel cheap and faster than others.
I visited Tieto on 3 Rd Oct from Mumbai. Boared shivneri or any other ST bus that would drop you to Pune railway station.
Right outside the bus station you will find local city public transportation buses. Get into kharadi Goan bus and from khradi Goan it is 800 meters walk. You can get auto in worst case.
Get down at EON free zone and go to cluster D.",5 years ago,pune,Tietoevry India Pvt Ltd.
"{'name': 'Abhishek Saxena', 'link': 'https://www.google.com/maps/contrib/101528079709053581133?hl=en-US', 'contributor_id': '101528079709053581133', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV6lPJ-A3SsTzYMfWon1xN9YAFt63WiuBPSyR_Eue6dt1I4ApYb=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 0}",1.0,"Worst internal process and ethics of any company I have given interviews so far. I am mentioning my experience and suggestions in the points below.

My experience:
1) I got a call from HR for a vacancy and we discussed everything including skills set, experience and required package.
2) I have given three rounds of interviews i.e. 2 technical, 1 managerial and spent almost 3 hours of mine.
3) Had to follow up all the times for feedback.
4) Cleared both of the technical rounds and the managerial round was good, The hiring manager provided all the details regarding company and project(s) but at the end he asked for package negotiation which was completely disgusting as the package was discussed from the beginning.
5) I had to again ask for feedback but the HR who was handling my candidature resigned in between and didn't respond then after 3-4 days I got contact of another HR, she also didn't share the feedback then again I had to call the very next day.
6) She told me that you did not receive positive feedback in the managerial round and when I asked for the reason, they didn't share anything.

Suggestion:
1) If the company and project is not having that much budget then HR and HM should not shortlist the respective candidates and should not waste their time.
2) Internal communication and process should be improved in terms of hiring.
3) Technical interviewers and managers should not ask for packages and negotiations.

Think before wasting your time with such companies.

Good Luck!!",a year ago,pune,Tietoevry India Pvt Ltd.
"{'name': 'shifa shaikh', 'link': 'https://www.google.com/maps/contrib/103399345977979154528?hl=en-US', 'contributor_id': '103399345977979154528', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWQQmOStRmLFW8ERGv0k1h0n1Bn_vsJd5C4_3hc6MOR0s5qWGXp=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 0}",5.0,"1.The organization is excellent in terms of work life balance.
2.They believe in upgrading their employees with latest certifications and technologies and offer great platform for the same.
3.Management is approachable and takes employees asks or queries in consideration.
4.No micro management at all.
Overall a great company to be associated and work with.",2 years ago,pune,Tietoevry India Pvt Ltd.
"{'name': 'Tushar Kose', 'link': 'https://www.google.com/maps/contrib/112214535585345239974?hl=en-US', 'contributor_id': '112214535585345239974', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVp5LfPU1bngElpAxUiy52xUZeHwTfIIBRgKXi7azCSBWqofN9PGQ=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 12, 'photos': 17}",5.0,"Tietoevry is the best company for anyone to looked up on it, They provide excellent work life balance and great value towards there employees.",8 months ago,pune,Tietoevry India Pvt Ltd.
"{'name': 'Vivek Siwach', 'link': 'https://www.google.com/maps/contrib/108961830089258089603?hl=en-US', 'contributor_id': '108961830089258089603', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWl5efm9RBWRWN09MjvZSHIbw7hyGErDo4s15NBWvTUVlyD-FdJ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 119, 'photos': 172}",5.0,"One of the best company to work with.
Good work life balance. Easy learnings through internal trainings. Even if you will go for some certification, they have very simple process.
One of the best salary structure in the market. No variable pay.
Only deductions are income tax and PF.
Staff is too cooperative.",6 years ago,pune,Tietoevry India Pvt Ltd.
"{'name': 'Datta Gadhave', 'link': 'https://www.google.com/maps/contrib/109627768427639575886?hl=en-US', 'contributor_id': '109627768427639575886', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVV_3_-zKuQz2YEERs8PDBnFuLTMfueYLNffDyxHbh7VLh7g8Y=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 2}",5.0,"Easy To use ERP
This ERP is user friendly and easy to understand. Since I am from production background I find that production data can be captured easily machine wise and can be downloaded most of the data in excel format. The best thing about Orbit ERP is, it can be accessed using your mobile. In case of any issue, quick support is provided within 24hrs.",2 years ago,pune,Noetic Labs
"{'name': 'Amit Pol', 'link': 'https://www.google.com/maps/contrib/110980323278612423040?hl=en-US', 'contributor_id': '110980323278612423040', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocL5eAMBg2sZhkhqZN0TdHbeGC-HlnayG_ARtuG6_PAwg7MG3A=s120-c-rp-mo-br100', 'reviews': 11, 'photos': 0}",5.0,"Best ERP development company, i am totally satisfied with their services if some one looking for ERP development pls contact to Noetic Systems",7 years ago,pune,Noetic Labs
